item,market,mcode,date,reason
?곸텛,吏꾩＜,380401,2024-12-03,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-03,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-04,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-05,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-06,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-07,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-08,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?몄쿇?⑥큿,230001,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-09,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾨끂?,250003,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-10,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2024-12-11,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2024-12-12,Exception: Expecting value: line 1 column 1 (char 0)
