날짜(YYYY-MM-DD),상품 중분류 이름,등급이름,총가격(원),단위총물량(kg),산지코드,산지이름,직팜산지코드,직팜산지이름
2023-04-19,양파,특,2152500.0,1422.0,641111,경남 창원시 가음동,1124,경상남도 창원시
2022-06-29,양파,상,1803000.0,3000.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2020-11-04,양파,특,17066000.0,16100.0,636000,경상남도 의령군,1127,경상남도 의령군
2023-09-13,양파,특,1645000.0,1050.0,745000,경상북도 문경시,1156,경상북도 문경시
2022-05-25,양파,하,170000.0,1020.0,503839,광주 남구 주월1동1180∼1190,1083,광주광역시
2019-04-27,양파,보통,5700.0,76.0,550600,전남 여수시 여수우체국사서함,1105,전라남도 여수시
2024-04-22,양파,특,2331200.0,1860.0,535000,전라남도 신안군,1096,전라남도 신안군
2019-06-28,양파,특,621900.0,3280.0,730010,경북 구미시 원평동,1153,경상북도 구미시
2022-06-18,양파,특,3819000.0,4020.0,740000,경상북도 김천시,1154,경상북도 김천시
2019-04-04,양파,특,8400.0,6.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2019-03-22,양파,상,96600.0,1288.0,535920,전남 신안군 장산면,1096,전라남도 신안군
2020-02-14,양파,특,568000.0,960.0,750000,경상북도 영주시,1157,경상북도 영주시
2018-09-01,양파,특,639200.0,940.0,570930,전북 익산시 여산면,1111,전라북도 익산시
2024-06-05,양파,특,67500.0,100.0,320000,충청남도 논산시,1022,충청남도 논산시
2020-02-05,양파,하,2200000.0,4000.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2018-05-04,양파,하,1631500.0,1950.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2020-07-16,양파,특,243200.0,380.0,755847,경북 봉화군 춘양면 의양1리,1158,경상북도 봉화군
2021-05-04,양파,하,578000.0,1020.0,537000,전라남도 완도군,1093,전라남도 완도군
2021-05-20,양파,특,2139600.0,4408.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2022-07-16,양파,특,476000.0,1020.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-07-17,양파,특,13058500.0,12740.0,903000,대구광역시 ,1146,대구광역시
2023-03-20,양파,특,7702500.0,5850.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2023-06-20,양파,상,704000.0,924.0,635880,경남 창녕군 길곡면,1126,경상남도 창녕군
2018-07-17,양파,상,90000.0,100.0,745000,경상북도 문경시,1156,경상북도 문경시
2023-07-26,양파,상,5445000.0,4500.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-08-03,양파,하,1683000.0,2040.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-04-08,양파,상,157500.0,300.0,550150,전남 여수시 광무동,1105,전라남도 여수시
2018-05-11,양파,상,5546000.0,9400.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2021-03-19,양파,상,147980.0,32.0,500010,광주 북구 임동,1083,광주광역시
2024-08-27,양파,특,3523100.0,4155.0,456000,경기도 안성시,1067,경기도 안성시
2021-04-08,양파,특,70700.0,30.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2020-03-28,양파,보통,6102400.0,3252.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-06-02,양파,보통,6600.0,20.0,718830,경북 칠곡군 석적읍,1151,경상북도 칠곡군
2023-12-21,양파,하,12015000.0,10125.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-03-14,양파,특,5280000.0,3840.0,678800,경남 합천군 합천읍,1140,경상남도 합천군
2019-02-25,양파,상,7296000.0,15360.0,970000,경상남도 ,1178,경상남도 
2023-11-18,양파,특,16058300.0,16176.0,525000,전라남도 함평군,1090,전라남도 함평군
2024-09-27,양파,특,896000.0,640.0,600010,부산 중구 중앙동,1120,부산광역시
2021-09-13,양파,특,17190000.0,20250.0,527000,전라남도 강진군,1092,전라남도 강진군
2018-04-10,양파,상,17100.0,30.0,970000,경상남도 ,1178,경상남도 
2024-10-24,양파,보통,2550000.0,3060.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-02-06,양파,특,18088000.0,10200.0,636805,경남 의령군 의령읍 서동리,1127,경상남도 의령군
2021-03-23,양파,보통,36000.0,150.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-07-21,양파,상,466800.0,860.0,580010,전북 정읍시 수성동,1116,전라북도 정읍시
2022-12-21,양파,특,30738.0,10.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2021-05-19,양파,상,198000.0,330.0,540852,전남 순천시 해룡면 농주리,1100,전라남도 순천시
2024-03-06,양파,특,3907600.0,3381.0,740600,경북 김천시 김천우체국사서함,1154,경상북도 김천시
2018-06-28,양파,상,151000.0,260.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2021-07-12,양파,보통,47400.0,60.0,906000,광주광역시 ,1083,광주광역시
2021-11-01,양파,특,10927500.0,12375.0,579000,전라북도 부안군,1114,전라북도 부안군
2024-09-21,양파,특,26300.0,15.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2024-04-24,양파,하,1132500.0,1125.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2022-06-27,양파,특,594000.0,600.0,535800,전남 신안군 지도읍,1096,전라남도 신안군
2022-04-27,양파,특,2760000.0,3680.0,539000,전라남도 진도군,1099,전라남도 진도군
2018-02-12,양파,특,10938400.0,11616.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2019-05-06,양파,하,730000.0,2000.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2019-09-30,양파,특,14160.0,20.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2020-07-18,양파,특,187000.0,340.0,711000,대구광역시 달성군,1146,대구광역시
2020-09-18,양파,특,775000.0,750.0,769800,경북 의성군 의성읍,1165,경상북도 의성군
2020-08-07,양파,특,3003000.0,2925.0,456000,경기도 안성시,1067,경기도 안성시
2023-04-07,양파,하,3298000.0,3060.0,526000,전라남도 영암군,1091,전라남도 영암군
2024-07-12,양파,상,119000.0,340.0,525830,전남 함평군 대동면,1090,전라남도 함평군
2018-05-02,양파,상,1190000.0,1050.0,745000,경상북도 문경시,1156,경상북도 문경시
2021-02-09,양파,특,32640000.0,19200.0,770820,경북 영천시 화북면,1166,경상북도 영천시
2019-01-10,양파,특,588000.0,1120.0,525820,전남 함평군 엄다면,1090,전라남도 함평군
2025-03-06,양파,상,500000.0,400.0,534870,전남 무안군 해제면,1097,전라남도 무안군
2022-07-20,양파,상,1480000.0,1480.0,635943,경남 창녕군 대합면 모전리,1126,경상남도 창녕군
2018-01-11,양파,특,4000000.0,4000.0,430000,경기도 안양시,1058,경기도 안양시
2023-05-11,양파,특,216000.0,180.0,520600,전남 나주시 나주우체국사서함,1089,전라남도 나주시
2021-03-09,양파,상,1156000.0,646.0,716812,경북 군위군 소보면 달산리,1149,경상북도 군위군
2024-05-10,양파,상,4767500.0,3178.5,635000,경상남도 창녕군,1126,경상남도 창녕군
2022-06-23,양파,특,55000.0,50.0,395000,충청북도 단양군,1048,충청북도 단양군
2024-01-23,양파,하,2340000.0,2925.0,565000,전라북도 완주군,1107,전라북도 완주군
2019-06-24,양파,상,2505100.0,12460.5,717000,경상북도 고령군,1150,경상북도 고령군
2023-04-11,양파,상,1036000.0,740.0,711000,대구광역시 달성군,1146,대구광역시
2025-02-11,양파,특,1108800.0,756.0,350000,충청남도 홍성군,1033,충청남도 홍성군
2021-07-05,양파,특,16000.0,40.0,769800,경북 의성군 의성읍,1165,경상북도 의성군
2023-06-14,양파,보통,307700.0,340.0,760880,경북 안동시 일직면,1160,경상북도 안동시
2022-08-22,양파,보통,13927500.0,10125.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-11-20,양파,보통,18300000.0,15750.0,525000,전라남도 함평군,1090,전라남도 함평군
2024-05-21,양파,상,487500.0,975.0,717000,경상북도 고령군,1150,경상북도 고령군
2020-06-22,양파,상,292500.0,780.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2019-03-13,양파,특,11967000.0,23380.0,670000,경상남도 거창군,1138,경상남도 거창군
2025-05-29,양파,특,600000.0,900.0,800000,중국,1170,수입산
2024-07-04,양파,특,429000.0,660.0,757800,경북 예천군 예천읍,1159,경상북도 예천군
2018-10-05,양파,특,1197000.0,2660.0,527000,전라남도 강진군,1092,전라남도 강진군
2021-07-06,양파,특,811400.0,1275.0,220010,강원 원주시 중앙동,1008,강원도 원주시
2022-08-08,양파,하,2862500.0,2748.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-03-22,양파,보통,880000.0,960.0,740000,경상북도 김천시,1154,경상북도 김천시
2018-12-29,양파,특,71200.0,160.0,730800,경북 구미시 선산읍,1153,경상북도 구미시
2019-07-08,양파,특,116800.0,320.0,740974,경북 김천시 남산동50∼250,1154,경상북도 김천시
2019-07-11,양파,특,396000.0,1440.0,641465,경남 창원시 팔용동,1124,경상남도 창원시
2022-02-28,양파,보통,5000.0,20.0,769000,경상북도 의성군,1165,경상북도 의성군
2023-11-15,양파,보통,955900.0,1540.5,714000,경상북도 청도군,1148,경상북도 청도군
2025-02-04,양파,특,660000.0,450.0,901000,서울특별시 ,1000,서울특별시
2023-03-31,양파,상,10863600.0,7240.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-07-02,양파,특,27000.0,120.0,590951,전북 남원시 금지면 귀석리,1117,전라북도 남원시
2023-10-20,양파,특,6000.0,15.0,676810,경남 함양군 수동면,1139,경상남도 함양군
2020-02-10,양파,특,4121000.0,4875.0,525860,전남 함평군 나산면,1090,전라남도 함평군
2023-03-08,양파,특,25577000.0,16575.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-01-15,양파,특,19635000.0,42750.0,535000,전라남도 신안군,1096,전라남도 신안군
2021-04-09,양파,특,7131600.0,5040.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2018-06-25,양파,상,3600.0,10.0,469000,경기도 여주군,1071,경기도 여주군
2022-02-10,양파,특,530400.0,645.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-06-29,양파,특,4613500.0,4020.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2018-06-26,양파,특,12721600.0,19695.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-10-09,양파,보통,714800.0,948.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-03-07,양파,특,99000.0,110.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2022-06-03,양파,보통,48000.0,264.0,666941,경남 산청군 단성면 강누리,1135,경상남도 산청군
2021-06-14,양파,상,1440000.0,3000.0,745000,경상북도 문경시,1156,경상북도 문경시
2021-07-10,양파,특,3360000.0,4200.0,745850,경북 문경시 영순면,1156,경상북도 문경시
2019-05-31,양파,특,1239600.0,3800.0,535800,전남 신안군 지도읍,1096,전라남도 신안군
2018-05-12,양파,특,1260000.0,3000.0,580090,전북 정읍시 농소동,1116,전라북도 정읍시
2018-11-28,양파,특,4252500.0,6750.0,530000,전라남도 목포시,1095,전라남도 목포시
2022-12-16,양파,특,1360000.0,800.0,618140,부산 강서구 대저동,1120,부산광역시
2019-03-21,양파,상,4800000.0,16000.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2024-05-11,양파,상,6476900.0,5421.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2022-05-20,양파,상,3290000.0,6300.0,745000,경상북도 문경시,1156,경상북도 문경시
2023-11-06,양파,특,16160.0,8.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2019-09-02,양파,특,763000.0,2180.0,902000,부산광역시 ,1120,부산광역시
2022-11-05,양파,하,32000.0,40.0,526000,전라남도 영암군,1091,전라남도 영암군
2022-07-19,양파,상,6975000.0,6750.0,536000,전라남도 해남군,1098,전라남도 해남군
2023-05-10,양파,상,1408000.0,1280.0,520840,전남 나주시 남평읍,1089,전라남도 나주시
2024-12-24,양파,특,1440000.0,900.0,800000,중국,1170,수입산
2023-04-03,양파,특,1513800.0,2088.0,637830,경남 함안군 법수면,1128,경상남도 함안군
2022-12-20,양파,특,1650000.0,750.0,446000,경기도 용인시,1064,경기도 용인시
2019-06-04,양파,특,212800.0,500.0,636805,경남 의령군 의령읍 서동리,1127,경상남도 의령군
2023-04-10,양파,상,364000.0,210.0,630850,경남 마산시 내서읍,1125,경상남도 마산시
2020-02-12,양파,특,9158400.0,10800.0,535000,전라남도 신안군,1096,전라남도 신안군
2023-06-09,양파,보통,1023200.0,3549.0,711000,대구광역시 달성군,1146,대구광역시
2021-02-24,양파,특,2500000.0,2000.0,990000,제주도 ,1180,제주도 
2025-03-12,양파,특,75000.0,30.0,630000,경상남도 창원시 마산회원구,1124,경상남도 창원시
2023-05-15,양파,하,16575000.0,14280.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-04-25,양파,특,2812500.0,3375.0,678700,경남 합천군 합천읍 합천리 합천군청 ,1140,경상남도 합천군
2023-06-26,양파,특,20137600.0,25300.0,711000,대구광역시 달성군,1146,대구광역시
2022-03-21,양파,특,58000.0,150.0,403010,인천 부평구 부평동,1049,인천광역시
2024-08-23,양파,특,308000.0,560.0,714000,경상북도 청도군,1148,경상북도 청도군
2020-09-11,양파,특,480000.0,400.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2024-04-03,양파,특,4586400.0,6480.0,690600,제주 제주시 제주우체국사서함,1142,제주특별자치도 제주시
2019-04-19,양파,특,1800000.0,2250.0,697000,제주도 서귀포시,1144,제주특별자치도 서귀포시
2020-03-07,양파,특,28270000.0,37725.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-07-02,양파,보통,1768000.0,3060.0,678000,경상남도 합천군,1140,경상남도 합천군
2022-07-13,양파,특,1880000.0,1600.0,585800,전북 고창군 고창읍,1115,전라북도 고창군
2024-02-01,양파,특,1980000.0,1100.0,464000,경기도 광주시,1068,경기도 광주시
2023-04-27,양파,보통,400000.0,600.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2021-12-03,양파,특,1588600.0,1950.0,676000,경상남도 함양군,1139,경상남도 함양군
2019-07-18,양파,하,96000.0,640.0,770000,경상북도 영천시,1166,경상북도 영천시
2021-12-29,양파,특,5745000.0,7875.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-06-25,양파,특,532400.0,765.0,356000,충청남도 서산시,1035,충청남도 서산시
2019-03-19,양파,상,900000.0,1350.0,750010,경북 영주시 영주동,1157,경상북도 영주시
2019-01-18,양파,특,4400000.0,8000.0,730040,경북 구미시 형곡동,1153,경상북도 구미시
2023-02-10,양파,하,3420000.0,2700.0,717000,경상북도 고령군,1150,경상북도 고령군
2021-05-08,양파,특,426400.0,780.0,546804,전남 보성군 보성읍 봉산리,1103,전라남도 보성군
2024-08-19,양파,특,5890500.0,8160.0,534850,전남 무안군 망운면,1097,전라남도 무안군
2020-05-05,양파,특,863600.0,1360.0,660600,경남 진주시 진주우체국사서함,1133,경상남도 진주시
2020-01-20,양파,특,1000000.0,2000.0,500801,광주 북구 각화동380∼800,1083,광주광역시
2019-02-08,양파,상,21000.0,189.0,769800,경북 의성군 의성읍,1165,경상북도 의성군
2023-11-23,양파,보통,18500.0,20.0,635700,경남 창녕군 창녕읍  창녕군청 ,1126,경상남도 창녕군
2023-08-16,양파,특,12712500.0,9000.0,534800,전남 무안군 무안읍,1097,전라남도 무안군
2021-04-02,양파,특,251200.0,160.0,769800,경북 의성군 의성읍,1165,경상북도 의성군
2019-03-08,양파,특,1320000.0,3000.0,770890,경북 영천시 청통면,1166,경상북도 영천시
2023-12-29,양파,하,17570200.0,18816.0,525000,전라남도 함평군,1090,전라남도 함평군
2019-02-15,양파,보통,7070.0,7.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2023-02-03,양파,특,136500.0,75.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2023-02-03,양파,특,500000.0,500.0,676000,경상남도 함양군,1139,경상남도 함양군
2023-03-29,양파,하,20077500.0,16875.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-03-29,양파,보통,2910800.0,2280.0,902000,부산광역시 ,1120,부산광역시
2021-09-28,양파,특,272000.0,1020.0,535000,전라남도 신안군,1096,전라남도 신안군
2024-01-30,양파,상,1270000.0,1270.0,717000,경상북도 고령군,1150,경상북도 고령군
2021-07-13,양파,특,2128000.0,3200.0,570000,전라북도 익산시,1111,전라북도 익산시
2023-07-18,양파,상,1520000.0,800.0,711000,대구광역시 달성군,1146,대구광역시
2020-07-06,양파,특,3705000.0,5850.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-10-17,양파,특,1500000.0,1800.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2018-05-04,양파,특,1620000.0,1800.0,800000,중국,1170,수입산
2021-06-26,양파,특,10910.0,12.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2018-10-03,양파,보통,4278500.0,14820.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-06-25,양파,하,104000.0,800.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-09-27,양파,특,550000.0,750.0,750000,경상북도 영주시,1157,경상북도 영주시
2024-03-28,양파,상,638200.0,664.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2023-05-19,양파,특,3420000.0,3375.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-05-09,양파,특,10762500.0,7875.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-05-26,양파,하,8362950.0,14172.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-02-28,양파,특,7800000.0,6000.0,902000,부산광역시 ,1120,부산광역시
2018-05-01,양파,특,1600000.0,1920.0,690600,제주 제주시 제주우체국사서함,1142,제주특별자치도 제주시
2019-04-18,양파,상,7919200.0,8080.0,306010,대전 대덕구 오정동,1019,대전광역시
2018-12-19,양파,특,1090000.0,2071.0,570931,전북 익산시 여산면 두여리,1111,전라북도 익산시
2025-02-24,양파,보통,5724000.0,3240.0,579806,전북 부안군 부안읍 서외4리,1114,전라북도 부안군
2020-09-08,양파,특,131300.0,130.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2021-12-29,양파,특,3748500.0,5100.0,585000,전라북도 고창군,1115,전라북도 고창군
2019-01-23,양파,상,4560000.0,12000.0,706820,대구 수성구 범어2동147∼188,1146,대구광역시
2024-04-17,양파,특,4971400.0,3975.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2024-01-18,양파,보통,4938500.0,7140.0,536000,전라남도 해남군,1098,전라남도 해남군
2019-04-03,양파,상,483200.0,1208.0,635943,경남 창녕군 대합면 모전리,1126,경상남도 창녕군
2018-05-23,양파,특,3571100.0,10660.0,548930,전남 고흥군 금산면,1104,전라남도 고흥군
2019-05-08,양파,특,2708700.0,4500.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2023-11-20,양파,하,8000.0,10.0,526000,전라남도 영암군,1091,전라남도 영암군
2020-06-22,양파,특,6078700.0,9540.0,716000,경상북도 군위군,1149,경상북도 군위군
2021-09-09,양파,특,10782000.0,11980.0,635812,경남 창녕군 유어면 광산리,1126,경상남도 창녕군
2021-08-03,양파,특,465000.0,310.0,220710,강원 원주시 흥업면  연세대학교원주캠퍼스 ,1008,강원도 원주시
2021-08-13,양파,특,1050000.0,1125.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-07-20,양파,특,5006500.0,7140.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-04-11,양파,특,6980400.0,10704.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-07-10,양파,보통,76000.0,722.0,630850,경남 마산시 내서읍,1125,경상남도 마산시
2022-06-11,양파,보통,109100.0,180.0,745600,경북 문경시 문경우체국사서함,1156,경상북도 문경시
2020-06-23,양파,상,1928000.0,4699.5,536000,전라남도 해남군,1098,전라남도 해남군
2021-09-03,양파,특,3571200.0,4593.6,717000,경상북도 고령군,1150,경상북도 고령군
2023-06-14,양파,상,560300.0,700.0,757850,경북 예천군 지보면,1159,경상북도 예천군
2018-08-11,양파,특,96000.0,200.0,590951,전북 남원시 금지면 귀석리,1117,전라북도 남원시
2022-04-15,양파,특,2625000.0,3375.0,697600,제주 서귀포시 서귀포우체국사서함,1144,제주특별자치도 서귀포시
2024-08-26,양파,특,1470000.0,1050.0,745600,경북 문경시 문경우체국사서함,1156,경상북도 문경시
2020-05-26,양파,보통,6580000.0,12600.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-05-22,양파,보통,1800000.0,4500.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2024-01-13,양파,특,285000.0,380.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2019-10-21,양파,특,140400.0,270.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2018-02-02,양파,특,4000000.0,4000.0,579806,전북 부안군 부안읍 서외4리,1114,전라북도 부안군
2021-07-01,양파,하,45000.0,90.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2018-05-07,양파,상,48000.0,320.0,627110,경남 밀양시 가곡동,1123,경상남도 밀양시
2018-05-31,양파,상,11000.0,20.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2018-05-05,양파,특,1836800.0,2624.0,556821,전남 여수시 화양면 감도리,1105,전라남도 여수시
2021-02-15,양파,하,2193000.0,1020.0,535000,전라남도 신안군,1096,전라남도 신안군
2019-06-19,양파,특,2109000.0,5940.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2022-04-01,양파,특,151500.0,150.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2021-02-04,양파,상,3800000.0,2000.0,700000,대구광역시 대구 중구,1146,대구광역시
2019-12-12,양파,특,120000.0,100.0,138000,서울특별시 송파구,1000,서울특별시
2018-12-24,양파,특,13000.0,10.0,138000,서울특별시 송파구,1000,서울특별시
2022-12-14,양파,특,2720000.0,3000.0,800000,중국,1170,수입산
2022-05-06,양파,상,558000.0,1240.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-08-06,양파,특,2379200.0,2496.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-08-17,양파,보통,22911000.0,18900.0,760000,경상북도 안동시,1160,경상북도 안동시
2020-01-29,양파,특,1989000.0,2040.0,534833,전남 무안군 청계면 남안리,1097,전라남도 무안군
2019-12-13,양파,상,2395000.0,3000.0,676800,경남 함양군 함양읍,1139,경상남도 함양군
2023-02-25,양파,보통,2805000.0,2040.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-06-20,양파,상,1511600.0,4320.0,678000,경상남도 합천군,1140,경상남도 합천군
2018-08-07,양파,상,172200.0,3280.0,950000,전라남도 ,1176,전라남도 
2019-05-20,양파,특,3990000.0,9450.0,534860,전남 무안군 운남면,1097,전라남도 무안군
2022-10-27,양파,보통,3375000.0,2250.0,565000,전라북도 완주군,1107,전라북도 완주군
2024-12-26,양파,특,1200000.0,750.0,745850,경북 문경시 영순면,1156,경상북도 문경시
2025-04-01,양파,상,1557900.0,2560.0,630850,경남 마산시 내서읍,1125,경상남도 마산시
2018-12-27,양파,상,5589000.0,11880.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-06-03,양파,특,663000.0,765.0,570930,전북 익산시 여산면,1111,전라북도 익산시
2020-11-28,양파,상,2640000.0,2200.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2021-02-16,양파,특,5600000.0,3200.0,730040,경북 구미시 형곡동,1153,경상북도 구미시
2021-05-10,양파,하,560000.0,1000.0,537000,전라남도 완도군,1093,전라남도 완도군
2022-12-06,양파,하,790500.0,1020.0,678700,경남 합천군 합천읍 합천리 합천군청 ,1140,경상남도 합천군
2020-07-07,양파,상,270000.0,1200.0,689863,울산 울주군 청량면 상남리  1∼623,1141,울산광역시
2018-05-17,양파,상,1280000.0,3200.0,617030,부산 사상구 엄궁동,1120,부산광역시
2021-10-20,양파,하,569500.0,1020.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-09-14,양파,상,26000.0,80.0,742600,경북 상주시 상주우체국사서함,1155,경상북도 상주시
2021-11-29,양파,특,240000.0,240.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-12-06,양파,특,18462000.0,18564.0,770000,경상북도 영천시,1166,경상북도 영천시
2020-03-23,양파,상,3600000.0,6000.0,536000,전라남도 해남군,1098,전라남도 해남군
2023-04-10,양파,특,5880000.0,3150.0,745000,경상북도 문경시,1156,경상북도 문경시
2025-04-15,양파,특,7019700.0,4680.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-08-05,양파,특,472500.0,682.5,570130,전북 익산시 목천동,1111,전라북도 익산시
2021-11-12,양파,상,1312500.0,1500.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2020-05-11,양파,상,71400.0,136.0,556820,전남 여수시 화양면,1105,전라남도 여수시
2018-10-09,양파,특,1179500.0,4000.0,536860,전남 해남군 황산면,1098,전라남도 해남군
2019-03-05,양파,상,6286000.0,7350.0,745000,경상북도 문경시,1156,경상북도 문경시
2022-12-14,양파,특,1822500.0,1125.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-12-20,양파,특,390600.0,620.0,570931,전북 익산시 여산면 두여리,1111,전라북도 익산시
2019-10-10,양파,하,3800.0,20.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2022-03-22,양파,상,245000.0,700.0,550050,전남 여수시 고소동,1105,전라남도 여수시
2019-05-11,양파,보통,737000.0,1005.0,635900,경남 창녕군 남지읍,1126,경상남도 창녕군
2019-04-12,양파,특,3760000.0,3700.0,656834,경남 거제시 장목면 매동리,1132,경상남도 거제시
2019-10-22,양파,특,1320000.0,2400.0,600010,부산 중구 중앙동,1120,부산광역시
2018-08-23,양파,상,380000.0,425.0,745000,경상북도 문경시,1156,경상북도 문경시
2023-06-06,양파,특,336000.0,170.0,641111,경남 창원시 가음동,1124,경상남도 창원시
2022-04-20,양파,특,1455000.0,2250.0,690600,제주 제주시 제주우체국사서함,1142,제주특별자치도 제주시
2019-10-01,양파,하,765000.0,2040.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-10-22,양파,특,417500.0,660.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2018-03-19,양파,특,7076600.0,11808.0,520000,전라남도 나주시,1089,전라남도 나주시
2020-06-24,양파,특,4900000.0,7350.0,745600,경북 문경시 문경우체국사서함,1156,경상북도 문경시
2022-07-22,양파,특,44440.0,30.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2024-02-26,양파,보통,5880000.0,4200.0,745000,경상북도 문경시,1156,경상북도 문경시
2023-06-09,양파,보통,39000.0,60.0,637830,경남 함안군 법수면,1128,경상남도 함안군
2018-01-09,양파,특,528000.0,600.0,769000,경상북도 의성군,1165,경상북도 의성군
2021-05-06,양파,특,2868400.0,4040.0,627000,경상남도 밀양시,1123,경상남도 밀양시
2020-08-05,양파,특,1899500.0,2420.0,520833,전남 나주시 산포면 산제리,1089,전라남도 나주시
2025-04-18,양파,특,5504200.0,3900.0,138160,서울 송파구 가락동,1000,서울특별시
2023-03-13,양파,특,9220000.0,6000.0,800000,중국,1170,수입산
2021-01-23,양파,상,120000.0,80.0,730870,경북 구미시 해평면,1153,경상북도 구미시
2021-02-15,양파,특,8218500.0,4632.0,525000,전라남도 함평군,1090,전라남도 함평군
2022-03-15,양파,특,800000.0,4000.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2024-05-27,양파,특,1400000.0,4000.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-05-13,양파,상,4798000.0,12000.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2022-08-23,양파,특,316800.0,960.0,357000,충청남도 태안군,1036,충청남도 태안군
2023-05-01,양파,상,4500000.0,4875.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2023-11-06,양파,보통,3500.0,3.0,901000,서울특별시 ,1000,서울특별시
