OrderID,Time_Order_Placed,Time_Order_Delivered,Distance_km,Delivery_Time_Minutes,Avg_Speed_kmh,Region1,Region2,Weekday,Hour,Day,PaymentMethod,CourierType,Num_Items,Tip_Amount,Traffic_Level
OD1297366858,15:23:39,15:41:56.462887,3.429,18.291,20.4369,서울특별시,성동구,4,15,28,Cash,Bike,1,0.62,3
OD0266972430,22:23:41,22:41:28.584489,2.711,17.7931,26.0553,경기도,성남시 분당구,4,22,28,Cash,Scooter,5,6.98,3
OD8040458040,19:19:17,19:44:07.623047,5.008,24.8437,37.846,서울특별시,은평구,4,19,14,Card,Scooter,5,0.58,4
OD7289799504,05:40:40,06:00:08.092356,5.221,19.4682,18.8962,인천광역시,서구,4,5,7,Card,Bike,3,1.71,2
OD4770408855,14:45:35,15:01:04.082449,3.587,15.4847,16.0967,경기도,수원시 장안구,5,14,8,AppPay,Bike,4,0.39,3
OD7463511360,01:11:22,01:26:34.824623,4.124,15.2137,26.6933,서울특별시,동작구,3,1,27,Cash,Scooter,4,0.31,3
OD9409396930,10:41:35,10:54:06.003570,3.387,12.5167,36.1926,서울특별시,마포구,2,10,12,Card,Car,6,0.23,3
OD3794658678,13:13:48,13:32:37.127986,4.257,18.8188,21.8566,서울특별시,관악구,1,13,11,AppPay,Scooter,4,0.98,4
OD5682057496,11:54:31,12:11:45.853919,3.858,17.2476,15.3087,서울특별시,종로구,1,11,1,AppPay,Bike,2,0.01,2
OD8985571945,03:18:34,03:44:31.089415,5.088,25.9515,12.0851,서울특별시,송파구,6,3,16,Cash,Scooter,2,1.07,5
OD7746538624,06:52:37,07:06:04.979290,2.699,13.4663,22.9681,경기도,고양시 덕양구,6,6,2,Cash,Scooter,4,0.46,5
OD9912876207,10:00:27,10:18:54.456548,1.783,18.4576,28.6627,서울특별시,성북구,4,10,28,Card,Scooter,2,1.31,3
OD7183837467,17:53:32,18:12:57.044328,5.145,19.4174,15.8984,서울특별시,강서구,3,17,20,Cash,Bike,2,0.14,2
OD9047780881,17:29:19,17:40:05.891485,4.457,10.7815,38.4332,경기도,성남시 중원구,1,17,25,Cash,Scooter,4,0.09,2
OD1053829175,18:45:07,19:08:02.170843,3.868,22.9195,14.5444,경기도,김포시,0,18,10,Card,Bike,1,0.61,3
OD7141245499,14:50:02,14:57:12.436044,3.222,7.1739,26.9444,서울특별시,성동구,3,14,27,Card,Bike,4,1.51,3
OD0288448422,09:09:02,09:25:12.547125,2.925,16.1758,16.4696,경기도,성남시 중원구,3,9,13,Card,Bike,2,1.04,3
OD1753614133,06:38:54,06:52:52.020299,6.903,13.967,31.6532,인천광역시,미추홀구,3,6,6,Cash,Scooter,2,0.34,2
OD6153016387,15:14:49,15:38:16.863494,3.91,23.4644,27.4804,서울특별시,성동구,0,15,10,AppPay,Car,3,4.22,2
OD6709047920,08:56:05,09:17:14.224485,4.977,21.1537,19.7367,경기도,안산시 상록구,3,8,27,AppPay,Bike,3,1.88,3
OD6656740128,09:07:58,09:13:45.221735,2.596,5.787,29.7789,서울특별시,강남구,2,9,12,Cash,Scooter,2,1.12,2
OD5613936948,13:53:54,14:42:52.010261,5.964,48.9668,8.0,서울특별시,관악구,3,13,6,AppPay,Bike,2,0.35,5
OD3147264379,04:33:10,05:08:27.549585,6.226,35.2925,25.2718,경기도,안산시 상록구,6,4,23,AppPay,Scooter,4,0.0,3
OD4255122274,01:43:30,02:04:49.583450,2.582,21.3264,25.1761,서울특별시,동작구,6,1,2,Cash,Bike,2,0.35,3
OD9773405863,21:52:11,22:10:11.873447,5.962,18.0146,29.4735,서울특별시,성북구,4,21,7,Card,Car,3,0.0,2
OD3189874974,20:54:56,21:05:37.273597,5.016,10.6879,28.161,서울특별시,영등포구,5,20,22,AppPay,Bike,6,0.09,1
OD6552865785,13:06:00,13:32:14.950505,4.029,26.2492,17.1739,서울특별시,관악구,1,13,4,Cash,Bike,2,0.08,4
OD6056556571,15:35:27,15:50:28.434793,2.787,15.0239,32.4661,서울특별시,강서구,5,15,1,Cash,Scooter,3,0.0,1
OD8066408485,23:42:20,00:05:40.132934,3.057,23.3355,17.4328,서울특별시,성동구,6,23,2,AppPay,Bike,3,0.43,2
OD2156176753,15:09:01,15:38:22.308657,7.63,29.3551,19.5128,서울특별시,성동구,6,15,9,AppPay,Bike,4,1.7,4
OD6175268314,06:21:04,06:32:34.638711,1.656,11.5106,21.5304,경기도,안산시 상록구,2,6,12,Cash,Bike,3,0.67,2
OD7421480983,18:08:51,18:28:42.814660,3.304,19.8636,22.415,경기도,고양시 덕양구,4,18,28,Cash,Bike,6,0.3,2
OD4924945484,18:10:00,18:38:53.557221,4.648,28.8926,16.4576,인천광역시,서구,1,18,4,AppPay,Bike,1,2.77,3
OD9996969062,20:22:13,20:27:22.598697,1.347,5.16,28.2583,서울특별시,용산구,2,20,12,AppPay,Scooter,2,1.6,2
OD5975777061,06:49:01,07:01:56.300679,3.203,12.9217,14.8708,서울특별시,성동구,4,6,21,AppPay,Bike,3,0.42,4
OD1441654682,23:08:47,23:29:51.951574,3.84,21.0825,19.0734,인천광역시,연수구,2,23,26,Card,Scooter,4,0.0,5
OD5385413210,17:58:12,18:13:09.638156,2.9,14.9606,21.5133,서울특별시,송파구,5,17,22,Card,Bike,5,0.52,3
OD6708576030,18:22:50,18:41:42.848118,3.173,18.8808,17.6093,경기도,수원시 장안구,4,18,7,Cash,Bike,4,0.23,3
OD1738443404,03:20:07,03:30:59.472005,1.85,10.8745,16.3051,서울특별시,마포구,6,3,30,AppPay,Bike,2,1.67,4
OD7435344174,07:59:10,08:23:25.091773,5.196,24.2515,26.7285,서울특별시,송파구,3,7,6,Card,Bike,3,1.67,3
OD6639944604,23:43:06,00:06:06.997586,4.417,23.0166,17.7021,경기도,부천시,3,23,13,AppPay,Bike,3,0.87,3
OD3731642997,04:01:49,04:28:08.783928,5.362,26.3297,15.7601,경기도,평택시,2,4,26,Card,Bike,3,0.0,3
OD8722550467,10:11:02,10:28:53.696081,4.913,17.8616,17.4648,서울특별시,서초구,0,10,24,Card,Bike,2,0.57,4
OD7478292236,11:39:21,12:18:01.532847,2.625,38.6755,10.5332,서울특별시,강서구,3,11,20,Cash,Bike,4,5.97,4
OD3407766585,09:15:44,09:33:44.007469,3.529,18.0001,22.4067,서울특별시,관악구,1,9,25,AppPay,Car,2,1.04,2
OD3312603778,20:56:19,21:10:53.955848,3.761,14.5826,24.8493,서울특별시,강서구,6,20,23,Card,Scooter,2,0.15,3
OD8153015854,22:33:29,22:57:22.476111,4.603,23.8913,27.1513,서울특별시,용산구,6,22,2,AppPay,Scooter,2,1.09,2
OD7571737110,11:01:40,11:26:21.719859,4.015,24.6953,20.4088,경기도,부천시,4,11,21,Cash,Bike,4,0.0,3
OD6962804341,15:32:36,15:51:26.366015,2.704,18.8394,19.6654,서울특별시,은평구,5,15,8,Cash,Bike,4,0.72,2
OD9617043507,10:15:08,10:36:26.560939,5.162,21.3093,18.8051,서울특별시,구로구,2,10,12,AppPay,Scooter,4,1.47,4
OD6164187454,04:11:02,04:43:23.339189,2.787,32.3557,8.7482,경기도,수원시 영통구,6,4,2,Card,Bike,1,1.23,4
OD4203824831,03:48:24,04:00:08.313128,1.444,11.7386,13.9597,경기도,부천시,1,3,18,Cash,Bike,3,0.35,4
OD9750405611,14:50:28,15:11:20.280706,3.282,20.8713,22.2428,경기도,수원시 영통구,1,14,4,AppPay,Car,2,3.76,3
OD6312515022,03:50:48,03:58:38.272832,3.274,7.8379,43.0649,경기도,성남시 분당구,1,3,25,Card,Scooter,2,1.41,2
OD2044786630,22:14:55,22:44:55.642133,8.089,30.0107,21.6954,경기도,시흥시,5,22,15,AppPay,Bike,2,2.92,3
OD0921479074,23:42:24,23:47:48.693204,0.5,5.4116,17.9791,서울특별시,용산구,0,23,17,AppPay,Bike,3,0.58,3
OD2484130916,11:55:36,12:14:35.158087,2.167,18.986,14.6487,서울특별시,용산구,1,11,4,Cash,Bike,4,0.42,2
OD1201723212,01:56:13,02:23:21.451404,5.05,27.1409,14.4835,서울특별시,서초구,3,1,27,Card,Bike,5,2.44,4
OD6725271954,11:07:00,11:30:26.290287,3.465,23.4382,21.0487,서울특별시,은평구,5,11,29,Cash,Bike,3,3.41,2
OD7723878347,21:16:21,21:34:12.019305,0.611,17.8503,22.767,서울특별시,영등포구,6,21,2,AppPay,Scooter,3,3.24,3
OD2926826484,11:46:33,12:00:22.235262,1.844,13.8206,28.2669,서울특별시,동작구,0,11,31,Card,Scooter,3,0.0,4
OD1746635516,02:40:11,02:50:07.414416,2.236,9.9402,24.9616,서울특별시,은평구,3,2,27,Card,Scooter,4,3.45,3
OD1673327093,18:45:16,19:06:20.189962,4.09,21.0698,22.7695,경기도,성남시 중원구,3,18,6,AppPay,Scooter,5,0.0,4
OD9193364337,11:08:16,11:38:41.052734,7.409,30.4175,22.164,경기도,고양시 덕양구,2,11,19,Card,Bike,4,1.28,3
OD1746247401,23:36:48,00:08:14.721702,4.746,31.4454,23.0814,경기도,용인시 수지구,1,23,4,Cash,Bike,5,0.0,3
OD1931771041,04:01:20,04:14:52.815768,1.851,13.5469,29.3917,경기도,수원시 장안구,5,4,1,Card,Scooter,5,1.15,4
OD7587160092,16:38:48,16:57:15.582686,3.921,18.4597,21.8326,서울특별시,노원구,3,16,20,Card,Car,2,3.18,4
OD1322008868,03:51:11,03:59:06.597694,1.693,7.9266,34.316,인천광역시,서구,0,3,17,Card,Scooter,5,1.38,3
OD4510612212,23:00:44,23:25:44.751949,2.973,25.0125,19.2133,인천광역시,서구,0,23,10,Card,Bike,2,1.86,3
OD9617324623,08:35:31,08:59:24.256793,3.095,23.8876,21.3354,서울특별시,성북구,4,8,14,Card,Bike,2,3.3,2
OD1419961409,01:25:58,01:56:17.572464,8.46,30.3262,30.9843,서울특별시,관악구,0,1,17,Card,Scooter,1,0.0,3
OD1494229527,22:31:03,22:48:51.589677,5.635,17.8098,30.0778,서울특별시,노원구,2,22,26,Cash,Car,6,2.23,3
OD0346108507,04:13:07,04:27:38.135704,1.983,14.5189,18.501,경기도,안산시 상록구,3,4,20,Cash,Bike,2,0.56,3
OD2340189123,14:40:00,15:06:07.997029,5.377,26.1333,17.7256,경기도,안산시 단원구,6,14,9,Card,Car,3,0.0,4
OD8889533400,06:19:40,06:40:39.538596,3.052,20.9923,17.2241,인천광역시,계양구,4,6,28,Cash,Bike,3,0.32,2
OD9162697970,12:11:18,12:21:01.659599,1.881,9.7277,20.2163,서울특별시,영등포구,3,12,13,Card,Bike,3,0.0,3
OD6680469487,02:03:51,02:22:48.488351,5.586,18.9581,35.1401,서울특별시,송파구,1,2,25,Card,Scooter,3,0.65,2
OD4974157956,18:22:14,18:45:18.111486,3.425,23.0685,22.1614,서울특별시,구로구,3,18,13,AppPay,Bike,4,1.55,3
OD5075815886,02:38:07,03:01:39.424951,4.086,23.5404,25.8204,서울특별시,종로구,0,2,3,AppPay,Scooter,4,3.58,3
OD5737912259,15:14:54,15:35:39.450499,2.156,20.7575,33.9063,-,-,5,15,15,Cash,Scooter,4,1.84,2
OD1973760200,09:21:51,09:49:17.039187,4.82,27.434,19.7063,서울특별시,관악구,5,9,15,Cash,Scooter,5,1.53,4
OD9686409062,00:50:27,01:07:28.531658,2.567,17.0255,16.9684,서울특별시,강서구,4,0,7,AppPay,Bike,4,4.87,3
OD3041458706,05:54:31,06:17:23.493318,1.545,22.8749,14.898,경기도,용인시 수지구,6,5,2,Cash,Bike,5,0.78,3
OD0725169042,00:40:57,01:01:27.111011,2.808,20.5019,15.7266,서울특별시,서초구,2,0,5,AppPay,Bike,3,0.34,3
OD6683397718,18:53:06,19:08:07.230962,0.939,15.0205,16.9956,경기도,광명시,2,18,26,Cash,Bike,5,1.43,3
OD6061730096,12:04:11,12:25:20.553794,3.407,21.1592,29.7506,경기도,부천시,1,12,1,AppPay,Scooter,3,0.11,3
OD9023478962,09:35:33,09:55:45.325714,2.571,20.2054,27.7045,서울특별시,마포구,2,9,5,Card,Scooter,2,1.43,3
OD0964860656,15:51:27,16:17:52.437046,4.621,26.424,15.6321,서울특별시,관악구,2,15,19,AppPay,Bike,4,1.71,3
OD5533080518,16:04:20,16:39:41.532312,5.392,35.3589,10.6495,경기도,수원시 영통구,5,16,29,Cash,Bike,4,0.0,5
OD1892108113,05:48:25,06:13:03.674339,2.937,24.6446,15.434,경기도,안산시 상록구,5,5,22,AppPay,Bike,3,2.87,4
OD4463656598,14:39:34,14:58:00.235267,3.599,18.4373,23.1542,경기도,부천시,1,14,4,Cash,Scooter,4,0.13,4
OD3302037376,07:38:35,07:54:52.242793,0.956,16.2874,8.0,서울특별시,강남구,4,7,7,Card,Bike,3,1.37,4
OD1502086248,02:20:07,02:36:51.267872,2.161,16.7378,22.955,서울특별시,은평구,0,2,24,AppPay,Scooter,1,0.73,3
OD6135128556,15:01:36,15:26:10.973172,3.277,24.5829,20.464,경기도,성남시 중원구,0,15,31,AppPay,Bike,2,0.53,4
OD3995592500,14:51:52,15:03:47.973932,5.876,11.9329,29.5433,서울특별시,동작구,4,14,21,Card,Scooter,3,2.15,2
OD8167123411,02:37:20,02:50:48.079208,3.003,13.468,33.1891,서울특별시,마포구,0,2,17,Card,Scooter,1,0.69,2
OD3830804779,01:31:03,01:49:51.312678,3.285,18.8052,13.58,경기도,평택시,1,1,25,Card,Bike,1,0.17,3
OD1875409412,15:31:47,15:33:50.922125,0.669,2.0654,19.4389,인천광역시,미추홀구,5,15,8,Cash,Bike,2,0.5,2
OD0104307032,15:51:52,16:01:02.394469,0.5,9.1732,22.0038,서울특별시,은평구,5,15,15,Card,Car,3,2.16,3
OD2228202521,05:11:45,05:41:36.723921,3.398,29.8621,14.2234,경기도,시흥시,0,5,24,AppPay,Bike,3,1.54,3
OD9706007675,12:53:48,12:59:43.375243,1.191,5.9229,16.0281,경기도,성남시 중원구,4,12,14,Cash,Bike,2,0.36,4
OD4578023464,08:21:31,08:36:24.081292,3.775,14.8847,28.312,경기도,수원시 영통구,5,8,8,Card,Scooter,1,0.05,2
OD3944097360,01:45:54,02:00:05.821345,5.055,14.197,27.0944,경기도,김포시,2,1,26,Cash,Scooter,4,6.64,3
OD4388514493,05:22:13,05:44:21.299607,5.062,22.1383,21.1001,경기도,용인시 기흥구,2,5,19,AppPay,Car,1,0.97,3
OD5780411971,23:13:32,23:26:46.519500,3.281,13.242,22.502,서울특별시,중구,3,23,6,AppPay,Car,3,0.03,3
OD5727926461,14:49:39,15:12:59.255158,3.052,23.3376,14.7059,인천광역시,서구,3,14,13,Card,Bike,1,2.56,4
OD4228077281,13:22:21,13:37:27.793920,3.756,15.1132,22.4451,서울특별시,은평구,2,13,12,AppPay,Car,2,0.85,4
OD5992831673,04:53:34,05:04:58.869707,1.143,11.4145,21.6666,경기도,안산시 단원구,4,4,7,AppPay,Scooter,4,2.04,4
OD5170532831,02:10:00,02:26:59.083526,2.338,16.9847,16.2624,서울특별시,종로구,5,2,8,AppPay,Bike,2,0.0,3
OD6835348753,00:37:51,00:53:45.678601,2.805,15.9113,16.1994,서울특별시,마포구,3,0,6,AppPay,Bike,2,0.14,4
OD6144790047,17:33:25,17:50:14.428156,3.212,16.8238,24.2491,경기도,안산시 상록구,4,17,21,Card,Car,1,1.54,3
OD7505832707,21:35:13,22:00:29.101245,5.789,25.2684,22.0327,경기도,김포시,5,21,1,AppPay,Scooter,3,0.5,3
OD0906573040,00:02:16,00:28:34.110716,5.069,26.3018,16.9083,서울특별시,중구,1,0,18,Cash,Bike,4,0.89,4
OD5585659315,04:53:56,05:10:39.856851,3.589,16.7309,26.7592,서울특별시,노원구,6,4,9,Card,Scooter,4,0.68,3
OD4683323170,14:16:39,14:33:38.002594,2.541,16.9834,26.9009,서울특별시,용산구,6,14,23,Card,Scooter,2,0.91,3
OD6915995129,19:01:38,19:30:32.251074,2.614,28.9042,11.3632,경기도,성남시 분당구,3,19,13,AppPay,Bike,4,0.26,4
OD3088145513,18:57:13,19:23:21.702726,5.397,26.145,26.9413,경기도,광명시,6,18,16,Card,Car,5,0.2,1
OD5315287496,20:00:14,20:11:45.121480,0.719,11.5187,21.5306,경기도,수원시 장안구,0,20,10,Cash,Car,4,1.03,4
OD5148324033,23:55:31,00:12:15.800726,4.87,16.7467,21.8716,서울특별시,영등포구,0,23,3,Cash,Scooter,5,0.58,4
OD3566992475,04:51:45,05:19:44.418170,6.414,27.9903,16.6457,서울특별시,중구,5,4,29,AppPay,Bike,4,6.04,4
OD3241192633,17:20:59,17:42:14.737519,3.527,21.2623,25.2845,서울특별시,관악구,5,17,22,Card,Scooter,1,4.02,3
OD5533919222,20:57:37,21:10:32.405896,4.377,12.9234,24.7012,경기도,시흥시,6,20,2,Cash,Scooter,2,0.0,4
OD3144071016,21:45:10,21:55:36.370877,2.234,10.4395,26.8738,경기도,안산시 단원구,6,21,23,Cash,Scooter,5,2.48,4
OD5636253248,06:43:44,07:03:20.949851,3.893,19.6158,25.436,서울특별시,마포구,2,6,19,AppPay,Scooter,4,0.37,3
OD0020003628,08:20:12,08:28:29.955828,1.935,8.2993,27.4402,경기도,용인시 수지구,3,8,27,Card,Scooter,2,0.86,3
OD3189853791,03:47:57,04:11:54.039003,4.671,23.9507,32.3561,서울특별시,강남구,6,3,2,Cash,Scooter,4,0.73,2
OD1863832463,03:19:35,03:30:12.548074,3.231,10.6258,25.9205,서울특별시,성동구,3,3,20,Cash,Scooter,3,2.4,3
OD7499438723,23:34:34,23:47:12.083027,2.815,12.6347,24.1167,서울특별시,송파구,5,23,8,Card,Scooter,1,1.03,5
OD6206660051,10:25:34,10:47:47.145761,5.709,22.2191,19.9364,인천광역시,부평구,0,10,3,Cash,Car,3,0.09,3
OD3369402139,09:56:29,10:18:18.699310,2.256,21.8283,33.012,서울특별시,서초구,5,9,22,Cash,Scooter,2,3.41,3
OD4566267796,03:04:14,03:15:41.027546,1.735,11.4505,16.3149,서울특별시,마포구,3,3,13,AppPay,Bike,3,1.13,3
OD7340263540,14:13:56,14:40:38.322369,4.934,26.7054,17.1348,서울특별시,강남구,5,14,15,AppPay,Bike,2,0.1,4
OD4066129959,05:28:49,05:47:20.551275,3.744,18.5259,29.2769,경기도,평택시,5,5,15,Card,Scooter,5,2.14,2
OD9266467693,16:01:38,16:20:35.555648,4.192,18.9593,20.8885,서울특별시,동작구,0,16,17,Card,Bike,4,0.65,3
OD6778395356,04:41:38,04:56:13.518401,0.5,14.592,21.6691,서울특별시,관악구,4,4,14,Cash,Scooter,4,2.14,2
OD4874203542,14:21:36,14:36:11.220660,5.527,14.587,22.7354,서울특별시,중구,3,14,27,Cash,Car,1,0.0,4
OD4256217429,13:00:22,13:27:31.886378,4.671,27.1648,13.3399,서울특별시,종로구,0,13,10,AppPay,Bike,4,0.12,5
OD1112158664,02:53:48,03:10:12.231486,5.005,16.4039,23.3834,서울특별시,강남구,1,2,1,AppPay,Bike,2,0.41,3
OD1653899525,09:48:06,10:13:31.292224,4.948,25.4215,15.0509,경기도,용인시 기흥구,6,9,9,Cash,Bike,2,0.03,3
OD6127692075,23:42:00,23:49:04.299634,0.5,7.0717,12.6341,서울특별시,강남구,2,23,19,AppPay,Bike,5,0.73,3
OD3078797801,05:17:27,05:51:58.742613,4.412,34.529,14.6555,서울특별시,은평구,2,5,12,Cash,Bike,2,2.94,2
OD2423712489,07:01:41,07:19:59.757245,2.214,18.3126,17.878,서울특별시,성동구,4,7,7,Card,Car,4,1.62,4
OD9723843683,16:35:39,17:00:42.497097,4.63,25.0583,19.0615,경기도,용인시 수지구,1,16,25,Cash,Scooter,3,0.0,5
OD6779438626,18:27:40,18:42:55.360063,3.135,15.256,15.3976,서울특별시,동작구,1,18,25,Card,Bike,4,0.0,3
OD5073929223,07:43:27,08:11:15.130660,3.471,27.8022,14.5874,경기도,평택시,4,7,7,Cash,Bike,3,2.75,4
OD8277902479,15:42:08,16:00:20.966635,1.504,18.2161,19.7282,서울특별시,동작구,2,15,5,AppPay,Bike,3,3.57,1
OD3440000181,18:33:50,18:53:29.716285,4.598,19.6619,25.6712,서울특별시,서초구,5,18,1,Card,Bike,4,0.11,1
OD2094083500,21:36:12,21:54:16.112429,1.401,18.0685,17.5739,서울특별시,노원구,1,21,25,Cash,Bike,4,5.5,2
OD6275671377,13:03:49,13:27:27.532617,1.329,23.6422,8.8175,서울특별시,강서구,4,13,14,Card,Bike,3,1.15,4
OD0052997670,08:11:25,08:30:35.726127,1.676,19.1788,22.4866,서울특별시,용산구,5,8,1,Card,Bike,2,0.0,2
OD9058860699,10:34:42,10:47:15.964631,2.539,12.5661,28.6018,서울특별시,구로구,5,10,1,AppPay,Bike,4,0.01,2
OD8771104033,14:11:14,14:34:34.032455,4.283,23.3339,18.5592,서울특별시,동작구,5,14,15,Card,Car,3,2.97,4
OD7706383816,09:25:09,09:57:27.729009,2.068,32.3122,8.8688,서울특별시,영등포구,5,9,29,Cash,Car,2,3.81,5
OD2725982295,07:21:45,07:27:15.977271,2.061,5.5163,22.4134,서울특별시,강서구,2,7,26,Card,Bike,2,2.38,2
OD7285516725,04:56:01,05:15:56.157564,4.335,19.9193,22.6116,경기도,평택시,0,4,10,Card,Car,3,0.19,4
OD2327104270,03:17:14,03:44:23.635859,7.16,27.1606,19.487,경기도,용인시 수지구,4,3,14,Cash,Bike,1,2.86,4
OD8991475700,16:16:41,16:32:58.278024,2.512,16.288,19.5155,서울특별시,구로구,1,16,4,Cash,Bike,1,4.14,3
OD2270382895,20:52:16,21:07:22.671387,3.728,15.1112,29.5304,서울특별시,성북구,4,20,28,Card,Scooter,3,1.31,2
OD7844058033,14:37:15,14:54:53.118591,5.195,17.6353,31.3017,인천광역시,동구,1,14,4,AppPay,Scooter,2,0.21,2
OD0574903729,16:07:29,16:25:36.786257,3.543,18.1298,30.6872,경기도,안산시 상록구,3,16,6,Cash,Scooter,4,1.36,3
OD6911508759,04:10:45,04:26:31.400583,2.395,15.7733,25.098,경기도,안산시 단원구,5,4,15,AppPay,Bike,3,1.09,2
OD3180349345,22:56:06,23:09:50.145215,3.927,13.7358,25.2959,경기도,고양시 덕양구,0,22,31,Card,Car,3,3.22,2
OD7411361927,00:29:47,00:52:50.820190,5.302,23.0637,26.3901,서울특별시,동작구,1,0,11,Card,Scooter,3,0.4,4
OD8707275388,17:19:45,17:32:53.485299,3.735,13.1414,23.8709,경기도,용인시 기흥구,1,17,18,Card,Bike,5,0.26,2
OD5300390844,20:51:54,21:22:55.975398,4.841,31.0329,22.0532,서울특별시,노원구,2,20,5,Card,Bike,3,0.35,3
OD5932397288,18:37:47,18:57:08.759083,3.583,19.3627,32.3617,서울특별시,관악구,2,18,12,Card,Scooter,2,3.14,3
OD4576208807,03:37:33,03:50:12.109162,3.803,12.6518,25.3807,서울특별시,송파구,4,3,21,AppPay,Car,2,8.21,4
OD8008727485,10:03:00,10:23:28.812700,0.872,20.4802,21.6578,서울특별시,영등포구,1,10,4,Card,Car,4,0.46,3
OD5513543675,02:03:36,02:48:00.997328,5.713,44.4166,11.3882,경기도,수원시 영통구,1,2,1,AppPay,Bike,5,7.05,3
OD8167562667,12:23:22,12:31:39.914603,0.5,8.2986,22.18,인천광역시,남동구,3,12,6,Cash,Bike,1,1.57,2
OD2781328865,14:10:00,14:22:06.847101,2.117,12.1141,21.5484,인천광역시,연수구,5,14,1,AppPay,Scooter,4,1.39,3
OD2936677811,15:36:02,16:02:48.545187,5.052,26.7758,21.495,서울특별시,동작구,2,15,19,AppPay,Bike,3,1.31,2
OD2716256136,10:52:06,11:06:47.887701,3.713,14.6981,28.3083,인천광역시,미추홀구,5,10,15,AppPay,Scooter,4,2.48,3
OD2171740440,00:32:54,00:46:32.565244,4.684,13.6428,21.6259,서울특별시,강남구,0,0,3,Cash,Bike,3,0.1,3
OD7672046902,06:33:17,06:57:04.120826,4.497,23.7853,26.3178,경기도,김포시,6,6,9,AppPay,Car,2,2.47,3
OD1249453826,16:02:39,16:26:15.288227,4.88,23.6048,18.1795,경기도,시흥시,1,16,18,Cash,Bike,3,0.15,4
OD1979988082,05:28:24,05:43:08.327786,1.932,14.7388,25.0662,서울특별시,용산구,4,5,21,Cash,Bike,1,0.2,2
OD6977574977,01:43:07,01:47:21.751233,1.69,4.2459,23.8777,서울특별시,은평구,1,1,1,Cash,Bike,4,1.41,2
OD3302855691,19:53:17,20:01:52.731019,3.238,8.5955,34.9918,서울특별시,마포구,4,19,21,Cash,Scooter,2,1.55,3
OD6233761461,05:32:27,05:51:54.576431,1.816,19.4596,11.2574,서울특별시,강서구,5,5,22,Cash,Bike,3,0.85,3
OD3985274469,15:20:14,15:34:58.718476,1.062,14.7453,29.467,서울특별시,성북구,3,15,20,Cash,Scooter,1,6.04,3
OD6532900072,10:21:02,10:31:56.619267,3.621,10.9103,23.6478,경기도,김포시,4,10,21,Card,Car,4,0.84,2
OD5828663451,10:58:06,11:16:29.598407,2.335,18.3933,10.2912,서울특별시,구로구,2,10,26,Card,Bike,2,1.5,4
OD8393621657,08:15:29,08:25:54.622546,3.417,10.427,19.6611,인천광역시,미추홀구,0,8,10,Cash,Car,3,1.43,3
OD2541231865,22:37:11,23:06:35.088565,4.602,29.4015,9.3905,서울특별시,구로구,2,22,12,AppPay,Bike,3,0.0,3
OD6400219771,11:29:49,11:40:19.660634,3.511,10.511,25.8256,서울특별시,종로구,2,11,26,AppPay,Scooter,4,0.7,4
OD8498867699,14:47:41,14:57:32.031387,2.579,9.8505,16.165,경기도,광명시,4,14,21,Cash,Bike,1,0.99,4
OD5807495053,05:52:44,06:05:35.136123,2.829,12.8523,13.4632,서울특별시,관악구,1,5,18,Cash,Scooter,2,1.48,5
OD5210914771,15:19:31,15:29:18.935736,3.356,9.7989,32.7043,경기도,성남시 분당구,0,15,31,Cash,Scooter,2,0.0,3
OD5795183115,05:05:20,05:31:19.676943,5.092,25.9946,19.4566,경기도,성남시 중원구,5,5,15,Card,Bike,4,2.59,3
OD0885131825,17:49:12,18:01:18.817018,0.631,12.1136,17.8959,서울특별시,은평구,2,17,19,AppPay,Scooter,5,0.78,5
OD0214228001,20:22:40,20:37:37.937400,2.999,14.9656,30.631,경기도,수원시 장안구,5,20,15,Card,Scooter,3,1.35,3
OD7897637222,16:53:14,17:18:43.337290,4.269,25.489,15.2295,인천광역시,부평구,1,16,25,Cash,Bike,2,0.01,3
OD7363056880,06:14:46,06:33:07.556938,4.534,18.3593,30.0403,경기도,성남시 분당구,1,6,4,Cash,Scooter,1,1.78,4
OD6699848714,09:44:40,10:02:25.040690,4.901,17.7507,30.1897,경기도,용인시 수지구,5,9,1,AppPay,Car,2,1.74,2
OD3635811272,09:14:12,09:35:34.359553,4.072,21.3727,22.0492,서울특별시,구로구,6,9,16,Card,Bike,4,0.45,2
OD1253692393,13:18:52,13:20:25.325769,0.5,1.5554,32.4533,서울특별시,송파구,6,13,23,Cash,Scooter,3,2.41,3
OD4368571923,01:27:27,01:44:04.869410,4.209,16.6312,15.7665,서울특별시,성동구,3,1,6,Cash,Bike,2,1.44,3
OD7947135923,08:15:37,08:30:01.808933,4.526,14.4135,23.9214,서울특별시,구로구,3,8,20,Cash,Scooter,4,1.27,3
OD3201529501,20:25:35,20:31:49.899824,1.305,6.2483,23.0113,인천광역시,남동구,0,20,10,AppPay,Car,2,1.68,3
OD0865405275,02:36:30,02:41:45.392095,0.5,5.2565,27.2703,경기도,수원시 영통구,5,2,22,Card,Car,4,1.03,2
OD5006030044,16:30:15,16:50:01.173875,3.12,19.7696,16.896,서울특별시,서초구,2,16,5,Cash,Bike,3,0.7,3
OD2645286607,08:42:35,08:52:29.951962,2.732,9.9159,27.3351,서울특별시,관악구,0,8,3,Cash,Scooter,6,2.06,3
